Video ID,PhraseEmoji
2020-0207-101955-081265,"[{""phrase"": ""truck driving on highway"", ""emoji"": '🚚'}, {""phrase"": ""cars and trucks on busy road"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving on clear road"", ""emoji"": '🚗'}, {""phrase"": ""large truck on well-maintained highway"", ""emoji"": '🚚'}, {""phrase"": ""truck driving on wide road"", ""emoji"": '🚚'}]"
2020-0212-102546-053168,"[{""phrase"": ""green and white bus on city street"", ""emoji"": 🚌}, {""phrase"": ""vehicles turning at city intersection"", ""emoji"": 🚗}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": 👣}, {""phrase"": ""cars and trucks on busy city street"", ""emoji"": 🚚}, {""phrase"": ""people going about daily routines in city"", ""emoji"": 👥}]"
2020-0220-151845-001559,"[{""phrase"": ""green bus driving on city street"", ""emoji"": '🚌'}, {""phrase"": ""cars and motorcycle surrounding green bus"", ""emoji"": '🚗'}, {""phrase"": ""trees lining city street with bus"", ""emoji"": '🌳'}, {""phrase"": ""bus driving past traffic light and fire hydrant"", ""emoji"": '🚦'}, {""phrase"": ""green and white bus on urban road"", ""emoji"": '🚌'}]"
titan-clip_619_000426,"[{""phrase"": ""pedestrians walking along sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""cyclists navigating the road"", ""emoji"": '🚴‍♂️'}, {""phrase"": ""people carrying handbags shopping"", ""emoji"": '🛍️'}, {""phrase"": ""motorcyclists wearing helmets"", ""emoji"": '🛡️'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}]"
2020-0226-140503-083648,"[{""phrase"": ""cars and truck moving on city street"", ""emoji"": ""🚚""}, {""phrase"": ""vehicles navigating through city streets"", ""emoji"": ""🚗""}, {""phrase"": ""cars moving along city road"", ""emoji"": ""🚗""}, {""phrase"": ""white truck driving on city street"", ""emoji"": ""🚚""}, {""phrase"": ""traffic lights regulating city traffic"", ""emoji"": ""🚦""}]"
2020-0220-102630-117807,"[{""phrase"": ""car driving down city street"", ""emoji"": ""🚗""}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""cars and bicycle on city road"", ""emoji"": ""🚴""}, {""phrase"": ""black car passing traffic light"", ""emoji"": ""⚠️""}, {""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": ""🚗""}]"
2020-0206-101736-060108,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians walking along sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""traffic lights regulating traffic flow"", ""emoji"": '🚦'}, {""phrase"": ""vehicles and pedestrians in urban environment"", ""emoji"": '🏙️'}, {""phrase"": ""cars and pedestrians sharing city space"", ""emoji"": '🚗'}]"
2020-0225-145150-016056,"[{""phrase"": ""minivan parked at city intersection"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving in urban background"", ""emoji"": '🚌'}, {""phrase"": ""empty roof rack on silver minivan"", ""emoji"": '🚗'}, {""phrase"": ""traffic lights near parked minivan"", ""emoji"": '🚦'}, {""phrase"": ""minivan with visible license plate"", ""emoji"": '📇'}]"
2020-0206-101736-054864,"[{""phrase"": ""vehicles driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""cars and trucks in motion"", ""emoji"": '🚚'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""traffic lights regulating city traffic"", ""emoji"": '🚦'}, {""phrase"": ""vehicles navigating urban environment"", ""emoji"": '🏙️'}]"
2020-0204-150838-077202,"[{""phrase"": ""truck driving under overpass"", ""emoji"": '🚚'}, {""phrase"": ""truck carrying large cargo"", ""emoji"": '📦'}, {""phrase"": ""vehicles moving on highway"", ""emoji"": '🚗'}, {""phrase"": ""truck transporting goods on road"", ""emoji"": '🚛'}, {""phrase"": ""cars and trucks on busy highway"", ""emoji"": '🚗'}]"
2020-0225-145150-011576,"[{""phrase"": ""silver van parked on city street"", ""emoji"": '🚐'}, {""phrase"": ""black suitcases on roof rack"", ""emoji"": '🧳'}, {""phrase"": ""van with license plate SOLAR"", ""emoji"": '🚗'}, {""phrase"": ""white van and truck on city street"", ""emoji"": '🚚'}, {""phrase"": ""buildings lining urban street"", ""emoji"": '🏙️'}]"
titan-clip_437_000300,"[{""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people carrying handbags on street"", ""emoji"": '👜'}, {""phrase"": ""shops lining city street"", ""emoji"": '🏢'}, {""phrase"": ""individuals walking in urban area"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""buildings in dense urban environment"", ""emoji"": '🌆'}]"
titan-clip_282_000192,"[{""phrase"": ""bicycles parked on Japanese street"", ""emoji"": 🚴}, {""phrase"": ""pedestrians walking on Japanese street"", ""emoji"": 👥}, {""phrase"": ""buildings with signs in Japan"", ""emoji"": 🏢}, {""phrase"": ""potted plants on urban street"", ""emoji"": 🌱}, {""phrase"": ""people going about daily routines"", ""emoji"": 👋}]"
2020-0220-102630-002614,"[{""phrase"": ""vehicles moving along city road"", ""emoji"": '🚗'}, {""phrase"": ""cars and truck in urban traffic"", ""emoji"": '🚌'}, {""phrase"": ""pedestrians on densely populated street"", ""emoji"": '🚶'}, {""phrase"": ""city traffic with buildings background"", ""emoji"": '🏙️'}, {""phrase"": ""cars and pedestrians in city daytime"", ""emoji"": '🕰️'}]"
2020-0131-135401-081600,"[{""phrase"": ""cars and truck moving on city street"", ""emoji"": '🚚'}, {""phrase"": ""pedestrians walking on urban sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""vehicles passing by tall buildings"", ""emoji"": '🏢'}, {""phrase"": ""cars parked on busy city street"", ""emoji"": '🅿️'}, {""phrase"": ""people commuting on city sidewalk"", ""emoji"": '👥'}]"
titan-clip_644_000036,"[{""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people carrying handbags on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""cars parked on city street"", ""emoji"": '🚗'}, {""phrase"": ""7-Eleven on city street"", ""emoji"": '🏬'}, {""phrase"": ""pedestrians walking near convenience store"", ""emoji"": '🛍️'}]"
2020-0204-150838-031777,"[{""phrase"": ""white van driving down city street"", ""emoji"": ""🚐""}, {""phrase"": ""van navigating through traffic"", ""emoji"": ""🚗""}, {""phrase"": ""bus driving on city street"", ""emoji"": ""🚌""}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""cars and bus surrounding white van"", ""emoji"": ""🚗""}]"
2020-0203-154554-071407,"[{""phrase"": ""cars driving on city street"", ""emoji"": 🚗}, {""phrase"": ""truck moving on busy street"", ""emoji"": 🚚}, {""phrase"": ""vehicles following traffic lanes"", ""emoji"": 🚗}, {""phrase"": ""cars and trees on urban street"", ""emoji"": 🌳}, {""phrase"": ""vehicles in motion on city road"", ""emoji"": 🚗}]"
titan-clip_1392_000462,"[{""phrase"": ""pedestrian walking past parked car"", ""emoji"": '🚶'}, {""phrase"": ""car parked on city street"", ""emoji"": '🚗'}, {""phrase"": ""person walking past storefront"", ""emoji"": '🛍️'}, {""phrase"": ""cars parked near traffic lights"", ""emoji"": '🚦'}, {""phrase"": ""pedestrian walking on Tokyo street"", ""emoji"": '🗼️'}]"
2020-0205-103411-013737,"[{""phrase"": ""cars moving on city street"", ""emoji"": '🚗'}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""traffic lights controlling city traffic"", ""emoji"": '🚦'}, {""phrase"": ""vehicles passing by urban buildings"", ""emoji"": '🏢'}, {""phrase"": ""pedestrians crossing city street"", ""emoji"": '🚗'}]"
titan-clip_441_000402,"[{""phrase"": ""pedestrians navigating city sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""people crossing busy city street"", ""emoji"": '🚗'}, {""phrase"": ""individuals carrying handbags on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""city street lined with shops and businesses"", ""emoji"": '🏢'}, {""phrase"": ""people going about daily routines in city"", ""emoji"": '📅'}]"
2020-0214-102601-071499,"[{""phrase"": ""vehicles driving on urban road"", ""emoji"": 🚗}, {""phrase"": ""SUV and van in motion"", ""emoji"": 🚐}, {""phrase"": ""cars passing traffic light"", ""emoji"": ⚡️}, {""phrase"": ""vehicles moving in city street"", ""emoji"": 🚗}, {""phrase"": ""traffic flowing on urban street"", ""emoji"": 🚗}]"
2020-0205-152530-044902,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": 👥}, {""phrase"": ""trees lining urban street"", ""emoji"": 🌳}, {""phrase"": ""people crossing at designated crosswalks"", ""emoji"": 🚶}, {""phrase"": ""vehicles navigating city streets"", ""emoji"": 🚌}]"
2020-0213-143552-063041,"[{""phrase"": ""van and car driving down street"", ""emoji"": 🚗}, {""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": 🚶}, {""phrase"": ""cars navigating through city traffic"", ""emoji"": 🚗}, {""phrase"": ""trees lining city street with buildings"", ""emoji"": 🌳}, {""phrase"": ""van on right and car on left side"", ""emoji"": 🚗}]"
2020-0210-155354-004611,"[{""phrase"": ""BMW car and van on city street"", ""emoji"": ""🚗""}, {""phrase"": ""people and bicycle on city sidewalk"", ""emoji"": ""🚴""}, {""phrase"": ""van parked near traffic light"", ""emoji"": ""🚦""}, {""phrase"": ""BMW car near pedestrian crossing"", ""emoji"": ""🚶""}, {""phrase"": ""vehicles parked on urban street"", ""emoji"": ""🚗""}]"
titan-clip_1211_000516,"[{""phrase"": ""people walking on city sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""pedestrians carrying handbags"", ""emoji"": '👜'}, {""phrase"": ""city street lined with shops"", ""emoji"": '🏙️'}, {""phrase"": ""individuals walking in urban environment"", ""emoji"": '🌆'}, {""phrase"": ""people going about daily routines"", ""emoji"": '🕒'}]"
titan-clip_1174_000288,"[{""phrase"": ""people walking along commercial street"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""pedestrians carrying handbags on sidewalk"", ""emoji"": '👜'}, {""phrase"": ""shops and signs on city street"", ""emoji"": '🏢'}, {""phrase"": ""construction materials on city street"", ""emoji"": '🏗️'}, {""phrase"": ""multilingual signs on city street"", ""emoji"": '📣'}]"
2020-0210-101957-082484,"[{""phrase"": ""dump truck driving on urban road"", ""emoji"": ""🚚""}, {""phrase"": ""construction vehicle moving on Japanese street"", ""emoji"": ""🏗️""}, {""phrase"": ""large truck traveling on empty city street"", ""emoji"": ""🚚""}, {""phrase"": ""dump truck in motion on urban street"", ""emoji"": ""🚚""}, {""phrase"": ""truck transporting materials on Japanese road"", ""emoji"": ""🚚""}]"
titan-clip_360_000300,"[{""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people carrying handbags on city street"", ""emoji"": '👜'}, {""phrase"": ""individuals walking along urban buildings"", ""emoji"": '🏙️'}, {""phrase"": ""city street lined with shops and businesses"", ""emoji"": '🏢'}, {""phrase"": ""people going about daily routines in city"", ""emoji"": '🕒'}]"
2020-0131-135401-047743,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""vehicles moving on urban road"", ""emoji"": '🚌'}, {""phrase"": ""trees lining city sidewalk"", ""emoji"": '🌳'}, {""phrase"": ""traffic lights on city street"", ""emoji"": '⚡️'}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶'}]"
2020-0131-135401-057366,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians walking along sidewalks"", ""emoji"": 👣}, {""phrase"": ""trucks moving on urban street"", ""emoji"": 🚚}, {""phrase"": ""people walking under city bridge"", ""emoji"": 🌉}, {""phrase"": ""vehicles passing commercial buildings"", ""emoji"": 🏢}]"
2020-0213-143552-048066,"[{""phrase"": ""truck driving under bridge"", ""emoji"": '🚚'}, {""phrase"": ""cars and bus in traffic"", ""emoji"": '🚌'}, {""phrase"": ""flatbed truck on city street"", ""emoji"": '🚚'}, {""phrase"": ""truck passing under Chinese bridge"", ""emoji"": '🌉'}, {""phrase"": ""vehicles on busy city street"", ""emoji"": '🚗'}]"
2020-0127-132751-063354,"[{""phrase"": ""truck driving on city street"", ""emoji"": ""🚚""}, {""phrase"": ""car driving on left side road"", ""emoji"": ""🚗""}, {""phrase"": ""trees lining city street"", ""emoji"": ""🌳""}, {""phrase"": ""vehicles navigating urban environment"", ""emoji"": ""🚗""}, {""phrase"": ""truck and car on city road"", ""emoji"": ""🚚""}]"
2020-0220-102630-069276,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": 👣}, {""phrase"": ""vehicles passing traffic lights"", ""emoji"": ⚠️}, {""phrase"": ""trucks driving on city road"", ""emoji"": 🚚}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": 👥}]"
titan-clip_906_000378,"[{""phrase"": ""cyclist and pedestrian on residential street"", ""emoji"": '🚴'}, {""phrase"": ""person riding bike on suburban road"", ""emoji"": '🚴'}, {""phrase"": ""walker and cyclist sharing road"", ""emoji"": '🚶'}, {""phrase"": ""pedestrian and cyclist in neighborhood"", ""emoji"": '🏠'}, {""phrase"": ""bicycle and pedestrian on community street"", ""emoji"": '🚴'}]"
2020-0226-140503-072547,"[{""phrase"": ""black sedan moving on city street"", ""emoji"": 🚗}, {""phrase"": ""white truck moving on city street"", ""emoji"": 🚚}, {""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": 🚶}, {""phrase"": ""cars and trucks on busy urban road"", ""emoji"": 🚗}, {""phrase"": ""people walking on sidewalk near buildings"", ""emoji"": 🏢}]"
2020-0220-151845-025983,"[{""phrase"": ""cars driving down the street"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians walking on sidewalks"", ""emoji"": '🚶'}, {""phrase"": ""cars driving under bridge"", ""emoji"": '🌉'}, {""phrase"": ""people walking past traffic light"", ""emoji"": '🚦'}, {""phrase"": ""vehicles driving on city street"", ""emoji"": '🚌'}]"
titan-clip_747_000036,"[{""phrase"": ""people walking on city street"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""bicycles parked along sidewalk"", ""emoji"": '🚴‍♂️'}, {""phrase"": ""pedestrians on busy city sidewalk"", ""emoji"": '👥'}, {""phrase"": ""people walking in groups on street"", ""emoji"": '👫'}, {""phrase"": ""bicycles on pedestrian-friendly street"", ""emoji"": '🚴‍♀️'}]"
2020-0131-135401-045002,"[{""phrase"": ""white car and van parked on street"", ""emoji"": '🚗'}, {""phrase"": ""vehicles parked on city street"", ""emoji"": '🚌'}, {""phrase"": ""car and van on urban street"", ""emoji"": '🚐'}, {""phrase"": ""parked vehicles with buildings background"", ""emoji"": '🏙️'}, {""phrase"": ""white vehicles parked on side street"", ""emoji"": '🚚'}]"
2020-0203-154554-002760,"[{""phrase"": ""taxi driving down city street"", ""emoji"": '🚕'}, {""phrase"": ""pedestrians and cyclists on city street"", ""emoji"": '🚴'}, {""phrase"": ""taxi cab with red and white sign"", ""emoji"": '🚕'}, {""phrase"": ""vehicles and pedestrians in traffic flow"", ""emoji"": '🚗'}, {""phrase"": ""taxi with sign on urban street"", ""emoji"": '🚕'}]"
titan-clip_491_000006,"[{""phrase"": ""cars and trucks moving along road"", ""emoji"": 🚚}, {""phrase"": ""pedestrians going about their day"", ""emoji"": 👥}, {""phrase"": ""vehicles passing modern buildings"", ""emoji"": 🏢}, {""phrase"": ""people walking on city sidewalks"", ""emoji"": 👣}, {""phrase"": ""trees interspersed among city buildings"", ""emoji"": 🌳}]"
titan-clip_167_000360,"[{""phrase"": ""man and woman walking down street"", ""emoji"": 👫}, {""phrase"": ""bicycle parked on city sidewalk"", ""emoji"": 🚴}, {""phrase"": ""people walking on commercial street"", ""emoji"": 🏙️}, {""phrase"": ""person in white shirt walking on street"", ""emoji"": 👕}, {""phrase"": ""man in black jacket walking with woman"", ""emoji"": 👕}]"
titan-clip_128_000612,"[{""phrase"": ""people walking on city sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""vehicles moving on city road"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians crossing at crosswalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""motorcycle navigating city traffic"", ""emoji"": '🚲'}]"
2020-0204-150838-076351,"[{""phrase"": ""truck driving on highway"", ""emoji"": '🚚'}, {""phrase"": ""truck with covered trailer moving"", ""emoji"": '📦'}, {""phrase"": ""cars and trucks on multi-lane road"", ""emoji"": '🚗'}, {""phrase"": ""large truck on overcast day"", ""emoji"": '☁️'}, {""phrase"": ""trucks and cars sharing highway"", ""emoji"": '🚚'}]"
2020-0212-102546-012214,"[{""phrase"": ""truck driving on city street"", ""emoji"": '🚚'}, {""phrase"": ""large truck with logo on side"", ""emoji"": '🚚'}, {""phrase"": ""truck driving on right side of road"", ""emoji"": '➡️'}, {""phrase"": ""truck transporting goods on city street"", ""emoji"": '🚚'}, {""phrase"": ""truck driving in urban environment"", ""emoji"": '🏙️'}]"
2020-0221-115122-014879,"[{""phrase"": ""van driving on bridge"", ""emoji"": '🚐'}, {""phrase"": ""van with roof rack on road"", ""emoji"": '🚚'}, {""phrase"": ""vehicles in transit on bridge"", ""emoji"": '🚗'}, {""phrase"": ""van with spare tire on back"", ""emoji"": '🛞️'}, {""phrase"": ""cars and trucks on bridge"", ""emoji"": '🚚'}]"
titan-clip_11_000282,"[{""phrase"": ""people walking on pedestrian walkway"", ""emoji"": '🚶'}, {""phrase"": ""cars and truck waiting at traffic light"", ""emoji"": '🚦'}, {""phrase"": ""vehicles stopped at city street intersection"", ""emoji"": '🛑'}, {""phrase"": ""individuals running on city sidewalk"", ""emoji"": '🏃'}, {""phrase"": ""cars and people sharing urban space"", ""emoji"": '🚗'}]"
2020-0226-140503-083390,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""trucks moving on urban road"", ""emoji"": '🚚'}, {""phrase"": ""vehicles following traffic rules"", ""emoji"": '🚦'}, {""phrase"": ""cars and trucks in motion"", ""emoji"": '🛣️'}, {""phrase"": ""traffic flowing through city"", ""emoji"": '🚗'}]"
2020-0129-144857-066666,"[{""phrase"": ""sedan and truck driving down street"", ""emoji"": '🚗'}, {""phrase"": ""cars and bus on city street"", ""emoji"": '🚌'}, {""phrase"": ""pedestrian on city sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""billboard with Japanese characters"", ""emoji"": '🇯🇵'}, {""phrase"": ""vehicles driving past buildings"", ""emoji"": '🏙️'}]"
2020-0212-150403-007110,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""trucks moving on urban street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles driving past buildings"", ""emoji"": '🏢'}, {""phrase"": ""cars and trucks in city traffic"", ""emoji"": '🚗'}, {""phrase"": ""large truck driving towards camera"", ""emoji"": '🚚'}]"
2020-0207-151349-077524,"[{""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": 🚗}, {""phrase"": ""truck and car moving in same direction"", ""emoji"": 🚚}, {""phrase"": ""people walking on urban sidewalk"", ""emoji"": 👥}, {""phrase"": ""cars and trucks on commercial road"", ""emoji"": 🚚}, {""phrase"": ""van and silver car in traffic"", ""emoji"": 🚗}]"
2020-0204-150838-039319,"[{""phrase"": ""van parked on city street"", ""emoji"": ""🚐""}, {""phrase"": ""pedestrians walking in urban environment"", ""emoji"": ""🚶""}, {""phrase"": ""vehicles parked in front of building"", ""emoji"": ""🏢""}, {""phrase"": ""van with Japanese sticker on rear window"", ""emoji"": ""📦""}, {""phrase"": ""cars and pedestrians in city background"", ""emoji"": ""🚗""}]"
2020-0212-102546-022832,"[{""phrase"": ""red car driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""white van driving on left side"", ""emoji"": '🚐'}, {""phrase"": ""cars and pedestrians on city street"", ""emoji"": '🚶'}, {""phrase"": ""vehicles driving past trees and lampposts"", ""emoji"": '🌳'}, {""phrase"": ""people and cars in urban area"", ""emoji"": '🏙️'}]"
2020-0207-101955-106510,"[{""phrase"": ""blue car driving down street"", ""emoji"": '🚗'}, {""phrase"": ""red car moving on right side"", ""emoji"": '🚗'}, {""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": '🚗'}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""cars and trucks on urban road"", ""emoji"": '🚚'}]"
2020-0228-102841-023016,"[{""phrase"": ""car driving down city street"", ""emoji"": ""🚗""}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": ""🚶‍♀️""}, {""phrase"": ""truck driving in urban traffic"", ""emoji"": ""🚚""}, {""phrase"": ""taxi driving in city traffic"", ""emoji"": ""🚕""}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": ""👥""}]"
2020-0205-152530-007655,"[{""phrase"": ""car driving towards pedestrian"", ""emoji"": '🚗'}, {""phrase"": ""pedestrian waiting to cross street"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""car moving on city street"", ""emoji"": '🚗'}, {""phrase"": ""pedestrian facing oncoming car"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""car and pedestrian in urban setting"", ""emoji"": '🏙️'}]"
2020-0226-140503-090792,"[{""phrase"": ""cars driving down tree lined street"", ""emoji"": 🚗}, {""phrase"": ""parked cars in front of residential buildings"", ""emoji"": 🏠}, {""phrase"": ""trees lining suburban street with moving cars"", ""emoji"": 🌳}, {""phrase"": ""cars moving on street with multi-story buildings"", ""emoji"": 🏙️}, {""phrase"": ""residential buildings with parked and moving cars"", ""emoji"": 🏡}]"
2020-0206-101736-022887,"[{""phrase"": ""blue truck with construction equipment"", ""emoji"": '🚚'}, {""phrase"": ""cars and trucks in motion"", ""emoji"": '🚗'}, {""phrase"": ""urban street with traffic lights"", ""emoji"": '🚦'}, {""phrase"": ""large object in truck bed"", ""emoji"": '📦'}, {""phrase"": ""city street with buildings in distance"", ""emoji"": '🏙️'}]"
titan-clip_468_000318,"[{""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""people carrying handbags on city street"", ""emoji"": '👜'}, {""phrase"": ""shops and restaurants on city street"", ""emoji"": '🏢'}, {""phrase"": ""trees lining urban street"", ""emoji"": '🌳'}, {""phrase"": ""commuters walking on city sidewalk"", ""emoji"": '🚶‍♂️'}]"
2020-0203-154554-073928,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""motorcycle parked on road side"", ""emoji"": '🛵'}, {""phrase"": ""van driving on urban road"", ""emoji"": '🚐'}, {""phrase"": ""vehicles driving on city street"", ""emoji"": '🚌'}, {""phrase"": ""buildings lining city street"", ""emoji"": '🌆'}]"
2020-0226-140503-001054,"[{""phrase"": ""pedestrians and vehicles in motion"", ""emoji"": 🚶}, {""phrase"": ""people carrying handbags walking"", ""emoji"": 👜}, {""phrase"": ""cars and bicycle navigating street"", ""emoji"": 🚗}, {""phrase"": ""traffic lights at crosswalk"", ""emoji"": ⚠️}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": 👣}]"
2020-0204-150838-054013,"[{""phrase"": ""cyclists pedaling on city road"", ""emoji"": '🚴'}, {""phrase"": ""cyclists waiting at traffic light"", ""emoji"": '⚡️'}, {""phrase"": ""bicycles on urban city street"", ""emoji"": '🚴'}, {""phrase"": ""cyclists crossing at crosswalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""bicyclists in casual attire riding"", ""emoji"": '👕'}]"
2020-0203-154554-076188,"[{""phrase"": ""cars and buses moving on road"", ""emoji"": 🚌}, {""phrase"": ""vehicles moving along city street"", ""emoji"": 🚗}, {""phrase"": ""buses moving in front of buildings"", ""emoji"": 🚌}, {""phrase"": ""cars moving past trees on street"", ""emoji"": 🌳}, {""phrase"": ""vehicles driving through urban setting"", ""emoji"": 🏙️}]"
2020-0131-135401-050968,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""truck driving in urban traffic"", ""emoji"": '🚚'}, {""phrase"": ""motorcycle parked on city road"", ""emoji"": '🛵'}, {""phrase"": ""vehicles driving past tall buildings"", ""emoji"": '🏙️'}, {""phrase"": ""traffic moving on city street"", ""emoji"": '🚗'}]"
2020-0228-102841-014150,"[{""phrase"": ""cars and trucks moving in different directions"", ""emoji"": 🚗}, {""phrase"": ""pedestrians navigating the sidewalk"", ""emoji"": 👣}, {""phrase"": ""trees lining city street"", ""emoji"": 🌳}, {""phrase"": ""people carrying handbags on sidewalk"", ""emoji"": 👜}, {""phrase"": ""bus driving on city street"", ""emoji"": 🚌}]"
titan-clip_529_000138,"[{""phrase"": ""people walking on sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""cars parked on both sides street"", ""emoji"": ""🚗""}, {""phrase"": ""buildings with mix modern traditional designs"", ""emoji"": ""🏢""}, {""phrase"": ""pedestrians strolling along sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""trees casting shadows on street"", ""emoji"": ""🌳""}]"
titan-clip_267_000744,"[{""phrase"": ""man in white shirt walking away"", ""emoji"": '👕'}, {""phrase"": ""woman walking towards camera"", ""emoji"": '👩'}, {""phrase"": ""people walking on cobblestone alleyway"", ""emoji"": '🚶'}, {""phrase"": ""traditional Japanese buildings lining alleyway"", ""emoji"": '🏮'}, {""phrase"": ""people walking on paved Japanese alleyway"", ""emoji"": '🚶'}]"
2020-0204-103442-072046,"[{""phrase"": ""cars and trucks driving on road"", ""emoji"": ""🚚""}, {""phrase"": ""vehicles driving past traffic lights"", ""emoji"": ""🚦""}, {""phrase"": ""pedestrians and bicycles on city street"", ""emoji"": ""🚴""}, {""phrase"": ""cars driving past residential buildings"", ""emoji"": ""🏠""}, {""phrase"": ""trucks and cars at pedestrian crossing"", ""emoji"": ""🚗""}]"
titan-clip_649_000120,"[{""phrase"": ""cars parked on residential street"", ""emoji"": ""🚗""}, {""phrase"": ""buildings in urban background"", ""emoji"": ""🏢""}, {""phrase"": ""cars of various models parked"", ""emoji"": ""🚗""}, {""phrase"": ""lush greenery on quiet street"", ""emoji"": ""🌳""}, {""phrase"": ""residential street with parked cars"", ""emoji"": ""🏠""}]"
titan-clip_801_000288,"[{""phrase"": ""person riding skateboard on street"", ""emoji"": '🛹'}, {""phrase"": ""bicycles lining urban street"", ""emoji"": '🚴'}, {""phrase"": ""person walking on city street"", ""emoji"": '🚶'}, {""phrase"": ""buildings in urban setting"", ""emoji"": '🏙️'}, {""phrase"": ""person strolling through city"", ""emoji"": '🚶'}]"
2020-0228-102841-002727,"[{""phrase"": ""pedestrians and cyclists navigating alleyway"", ""emoji"": '🚴‍♀️'}, {""phrase"": ""people carrying backpacks walking on sidewalk"", ""emoji"": '🎒'}, {""phrase"": ""cyclist riding bicycle with basket"", ""emoji"": '🛍️'}, {""phrase"": ""bicycles parked along sidewalk"", ""emoji"": '🚴‍♂️'}, {""phrase"": ""shops and signs in commercial area"", ""emoji"": '🏮'}]"
2020-0129-105040-041373,"[{""phrase"": ""car and truck moving on city street"", ""emoji"": 🚗}, {""phrase"": ""vehicles moving under concrete overpass"", ""emoji"": 🌉}, {""phrase"": ""quiet city street with no pedestrians"", ""emoji"": 👥}, {""phrase"": ""truck following car on urban road"", ""emoji"": 🚚}, {""phrase"": ""cars moving on empty city street"", ""emoji"": 🚗}]"
